GENUS,TPL_FAMILY,TPL_STATUS,TPL_URL
Solidago,Asteraceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Asteraceae/Solidago/
Solidaster,Asteraceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Asteraceae/Solidaster/
Solisia,Cactaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Cactaceae/Solisia/
Soliva,Asteraceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Asteraceae/Soliva/
Sollya,Pittosporaceae,Unresolved genus,http://www.theplantlist.org/1.1/browse/A/Pittosporaceae/Sollya/
Solms-laubachia,Brassicaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Brassicaceae/Solms-laubachia/
Solmsia,Dicranaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/B/Dicranaceae/Solmsia/
Solmsia,Thymelaeaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Thymelaeaceae/Solmsia/
Solmsiella,Erpodiaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/B/Erpodiaceae/Solmsiella/
Solonia,Primulaceae,Unresolved genus,http://www.theplantlist.org/1.1/browse/A/Primulaceae/Solonia/
Solstitiaria,Asteraceae,Unresolved genus,http://www.theplantlist.org/1.1/browse/A/Asteraceae/Solstitiaria/
Soltmannia,Melastomataceae,Unresolved genus,http://www.theplantlist.org/1.1/browse/A/Melastomataceae/Soltmannia/
Solulus,Fabaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Leguminosae/Solulus/
Somalia,Scrophulariaceae,Unresolved genus,http://www.theplantlist.org/1.1/browse/A/Scrophulariaceae/Somalia/
Somerauera,Caryophyllaceae,Unresolved genus,http://www.theplantlist.org/1.1/browse/A/Caryophyllaceae/Somerauera/
Sommera,Rubiaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Rubiaceae/Sommera/
Sommerfeltia,Asteraceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Asteraceae/Sommerfeltia/
Sommieria,Arecaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Arecaceae/Sommieria/
Somphoxylon,Menispermaceae,Unresolved genus,http://www.theplantlist.org/1.1/browse/A/Menispermaceae/Somphoxylon/
Sonchella,Asteraceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Asteraceae/Sonchella/
Sonchoseris,Asteraceae,Unresolved genus,http://www.theplantlist.org/1.1/browse/A/Asteraceae/Sonchoseris/
Sonchus,Asteraceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Asteraceae/Sonchus/
Sonchustenia,Asteraceae,Unresolved genus,http://www.theplantlist.org/1.1/browse/A/Asteraceae/Sonchustenia/
Sondaria,Rhamnaceae,Unresolved genus,http://www.theplantlist.org/1.1/browse/A/Rhamnaceae/Sondaria/
Sonderina,Apiaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Apiaceae/Sonderina/
Sonderothamnus,Penaeaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Penaeaceae/Sonderothamnus/
Sondottia,Asteraceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Asteraceae/Sondottia/
Sonerila,Melastomataceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Melastomataceae/Sonerila/
Sonneratia,Lythraceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Lythraceae/Sonneratia/
Sonzaya,Burseraceae,Unresolved genus,http://www.theplantlist.org/1.1/browse/A/Burseraceae/Sonzaya/
Sooia,Acanthaceae,Unresolved genus,http://www.theplantlist.org/1.1/browse/A/Acanthaceae/Sooia/
Sooja,Fabaceae,Unresolved genus,http://www.theplantlist.org/1.1/browse/A/Leguminosae/Sooja/
Sophia,Brassicaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Brassicaceae/Sophia/
Sophiopsis,Brassicaceae,Unresolved genus,http://www.theplantlist.org/1.1/browse/A/Brassicaceae/Sophiopsis/
Sophora,Fabaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Leguminosae/Sophora/
Sophrocattleya,Orchidaceae,Unresolved genus,http://www.theplantlist.org/1.1/browse/A/Orchidaceae/Sophrocattleya/
Sophronanthe,Plantaginaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Plantaginaceae/Sophronanthe/
Sophronitis,Orchidaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Orchidaceae/Sophronitis/
Sopubia,Orobanchaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Orobanchaceae/Sopubia/
Soranthe,Proteaceae,Unresolved genus,http://www.theplantlist.org/1.1/browse/A/Proteaceae/Soranthe/
Soranthus,Apiaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Apiaceae/Soranthus/
Sorapilla,Sorapillaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/B/Sorapillaceae/Sorapilla/
Sorbaria,Rosaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Rosaceae/Sorbaria/
Sorbaronia,Rosaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Rosaceae/Sorbaronia/
Sorbaronia,Rosaceae,Unresolved genus,http://www.theplantlist.org/1.1/browse/A/Rosaceae/Sorbaronia/
Sorbocotoneaster,Rosaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Rosaceae/Sorbocotoneaster/
Sorbopyrus,Rosaceae,Unresolved genus,http://www.theplantlist.org/1.1/browse/A/Rosaceae/Sorbopyrus/
Sorbopyrus,Rosaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Rosaceae/Sorbopyrus/
Sorbus,Rosaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Rosaceae/Sorbus/
Sorema,Solanaceae,Unresolved genus,http://www.theplantlist.org/1.1/browse/A/Solanaceae/Sorema/
Sorghastrum,Poaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Poaceae/Sorghastrum/
Sorghum,Poaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Poaceae/Sorghum/
Soridium,Triuridaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Triuridaceae/Soridium/
Sorindeia,Anacardiaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Anacardiaceae/Sorindeia/
Sorindeiopsis,Anacardiaceae,Unresolved genus,http://www.theplantlist.org/1.1/browse/A/Anacardiaceae/Sorindeiopsis/
Sorocea,Moraceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Moraceae/Sorocea/
Sorocephalus,Proteaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Proteaceae/Sorocephalus/
Sorolepidium,Dryopteridaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/P/Dryopteridaceae/Sorolepidium/
Soroseris,Asteraceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Asteraceae/Soroseris/
Soroveta,Restionaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Restionaceae/Soroveta/
Soterosanthus,Orchidaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Orchidaceae/Soterosanthus/
Sotoa,Orchidaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Orchidaceae/Sotoa/
Soulamea,Simaroubaceae,Unresolved genus,http://www.theplantlist.org/1.1/browse/A/Simaroubaceae/Soulamea/
Soulangia,Rhamnaceae,Unresolved genus,http://www.theplantlist.org/1.1/browse/A/Rhamnaceae/Soulangia/
Souroubea,Marcgraviaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Marcgraviaceae/Souroubea/
Southbya,Arnelliaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/B/Arnelliaceae/Southbya/
Souza,Iridaceae,Unresolved genus,http://www.theplantlist.org/1.1/browse/A/Iridaceae/Souza/
Sowerbaea,Asparagaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Asparagaceae/Sowerbaea/
Soyauxia,Peridiscaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Peridiscaceae/Soyauxia/
Soyeria,Asteraceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Asteraceae/Soyeria/
Soymida,Meliaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Meliaceae/Soymida/
Spachea,Malpighiaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Malpighiaceae/Spachea/
Spadactis,Asteraceae,Unresolved genus,http://www.theplantlist.org/1.1/browse/A/Asteraceae/Spadactis/
Spadonia,Asteraceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Asteraceae/Spadonia/
Spadostyles,Fabaceae,Unresolved genus,http://www.theplantlist.org/1.1/browse/A/Leguminosae/Spadostyles/
Spaendoncea,Fabaceae,Unresolved genus,http://www.theplantlist.org/1.1/browse/A/Leguminosae/Spaendoncea/
Spallanzania,Rubiaceae,Unresolved genus,http://www.theplantlist.org/1.1/browse/A/Rubiaceae/Spallanzania/
Spananthe,Apiaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Apiaceae/Spananthe/
Spaniopappus,Asteraceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Asteraceae/Spaniopappus/
Spanizium,Caryophyllaceae,Unresolved genus,http://www.theplantlist.org/1.1/browse/A/Caryophyllaceae/Spanizium/
Spanoghea,Sapindaceae,Unresolved genus,http://www.theplantlist.org/1.1/browse/A/Sapindaceae/Spanoghea/
Spanotrichum,Asteraceae,Unresolved genus,http://www.theplantlist.org/1.1/browse/A/Asteraceae/Spanotrichum/
Sparattanthelium,Hernandiaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Hernandiaceae/Sparattanthelium/
Sparattosperma,Bignoniaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Bignoniaceae/Sparattosperma/
Sparattosyce,Moraceae,Unresolved genus,http://www.theplantlist.org/1.1/browse/A/Moraceae/Sparattosyce/
Sparaxis,Iridaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Iridaceae/Sparaxis/
Sparganium,Typhaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Typhaceae/Sparganium/
Sparganophorus,Asteraceae,Unresolved genus,http://www.theplantlist.org/1.1/browse/A/Asteraceae/Sparganophorus/
Sparmannia,Malvaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Malvaceae/Sparmannia/
Sparrmannia,Malvaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Malvaceae/Sparrmannia/
Spartianthus,Fabaceae,Unresolved genus,http://www.theplantlist.org/1.1/browse/A/Leguminosae/Spartianthus/
Spartidium,Fabaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Leguminosae/Spartidium/
Spartina,Poaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Poaceae/Spartina/
Spartium,Fabaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Leguminosae/Spartium/
Spartochloa,Poaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Poaceae/Spartochloa/
Spartocytisus,Fabaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Leguminosae/Spartocytisus/
Spartothamnella,Lamiaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Lamiaceae/Spartothamnella/
Spartothamnus,Lamiaceae,Unresolved genus,http://www.theplantlist.org/1.1/browse/A/Lamiaceae/Spartothamnus/
Spatalla,Proteaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Proteaceae/Spatalla/
Spathacanthus,Acanthaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Acanthaceae/Spathacanthus/
Spathandra,Melastomataceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Melastomataceae/Spathandra/
Spathantheum,Araceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Araceae/Spathantheum/
Spathanthus,Rapateaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Rapateaceae/Spathanthus/
Spathelia,Rutaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Rutaceae/Spathelia/
Spathepteris,Anemiaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/P/Anemiaceae/Spathepteris/
Spathia,Poaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Poaceae/Spathia/
Spathicarpa,Araceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Araceae/Spathicarpa/
Spathichlamys,Rubiaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Rubiaceae/Spathichlamys/
Spathionema,Fabaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Leguminosae/Spathionema/
Spathiostemon,Euphorbiaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Euphorbiaceae/Spathiostemon/
Spathipappus,Asteraceae,Unresolved genus,http://www.theplantlist.org/1.1/browse/A/Asteraceae/Spathipappus/
Spathiphyllum,Araceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Araceae/Spathiphyllum/
Spathodea,Bignoniaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Bignoniaceae/Spathodea/
Spathodeopsis,Bignoniaceae,Unresolved genus,http://www.theplantlist.org/1.1/browse/A/Bignoniaceae/Spathodeopsis/
Spathoglottis,Orchidaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Orchidaceae/Spathoglottis/
Spatholirion,Commelinaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Commelinaceae/Spatholirion/
Spatholobus,Fabaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Leguminosae/Spatholobus/
Spatularia,Saxifragaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Saxifragaceae/Spatularia/
Spatulima,Fabaceae,Unresolved genus,http://www.theplantlist.org/1.1/browse/A/Leguminosae/Spatulima/
Specklinia,Orchidaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Orchidaceae/Specklinia/
Specularia,Campanulaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Campanulaceae/Specularia/
Speea,Amaryllidaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Amaryllidaceae/Speea/
Spegazzinia,Cactaceae,Unresolved genus,http://www.theplantlist.org/1.1/browse/A/Cactaceae/Spegazzinia/
Spegazziniophytum,Euphorbiaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Euphorbiaceae/Spegazziniophytum/
Speirantha,Asparagaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Asparagaceae/Speirantha/
Spelaeanthus,Gesneriaceae,Unresolved genus,http://www.theplantlist.org/1.1/browse/A/Gesneriaceae/Spelaeanthus/
Spenceria,Rosaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Rosaceae/Spenceria/
Spennera,Melastomataceae,Unresolved genus,http://www.theplantlist.org/1.1/browse/A/Melastomataceae/Spennera/
Speranskia,Euphorbiaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Euphorbiaceae/Speranskia/
Spergella,Caryophyllaceae,Unresolved genus,http://www.theplantlist.org/1.1/browse/A/Caryophyllaceae/Spergella/
Spergula,Caryophyllaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Caryophyllaceae/Spergula/
Spergularia,Caryophyllaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Caryophyllaceae/Spergularia/
Spermacoce,Rubiaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Rubiaceae/Spermacoce/
Spermadictyon,Rubiaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Rubiaceae/Spermadictyon/
Spermaulaxen,Polygonaceae,Unresolved genus,http://www.theplantlist.org/1.1/browse/A/Polygonaceae/Spermaulaxen/
Spermolepis,Apiaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Apiaceae/Spermolepis/
Spetaea,Asparagaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Asparagaceae/Spetaea/
Sphacanthus,Acanthaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Acanthaceae/Sphacanthus/
Sphacele,Lamiaceae,Unresolved genus,http://www.theplantlist.org/1.1/browse/A/Lamiaceae/Sphacele/
Sphacophyllum,Asteraceae,Unresolved genus,http://www.theplantlist.org/1.1/browse/A/Asteraceae/Sphacophyllum/
Sphaenolobium,Apiaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Apiaceae/Sphaenolobium/
Sphaeradenia,Cyclanthaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Cyclanthaceae/Sphaeradenia/
Sphaeralcea,Malvaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Malvaceae/Sphaeralcea/
Sphaerangium,Pottiaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/B/Pottiaceae/Sphaerangium/
Sphaeranthus,Asteraceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Asteraceae/Sphaeranthus/
Sphaerantia,Myrtaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Myrtaceae/Sphaerantia/
Sphaereupatorium,Asteraceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Asteraceae/Sphaereupatorium/
Sphaerobambos,Poaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Poaceae/Sphaerobambos/
Sphaerocardamum,Brassicaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Brassicaceae/Sphaerocardamum/
Sphaerocarpos,Sphaerocarpaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/B/Sphaerocarpaceae/Sphaerocarpos/
Sphaerocarya,Santalaceae,Unresolved genus,http://www.theplantlist.org/1.1/browse/A/Santalaceae/Sphaerocarya/
Sphaerocaryum,Poaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Poaceae/Sphaerocaryum/
Sphaerocephalus,Aulacomniaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/B/Aulacomniaceae/Sphaerocephalus/
Sphaerocionium,Hymenophyllaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/P/Hymenophyllaceae/Sphaerocionium/
Sphaerocodon,Apocynaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Apocynaceae/Sphaerocodon/
Sphaerocoma,Caryophyllaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Caryophyllaceae/Sphaerocoma/
Sphaerocoryne,Annonaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Annonaceae/Sphaerocoryne/
Sphaerocyperus,Cyperaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Cyperaceae/Sphaerocyperus/
Sphaerolejeunea,Lejeuneaceae,Unresolved genus,http://www.theplantlist.org/1.1/browse/B/Lejeuneaceae/Sphaerolejeunea/
Sphaerolobium,Fabaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Leguminosae/Sphaerolobium/
Sphaeroma,Malvaceae,Unresolved genus,http://www.theplantlist.org/1.1/browse/A/Malvaceae/Sphaeroma/
Sphaeromeria,Asteraceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Asteraceae/Sphaeromeria/
Sphaeromorphaea,Asteraceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Asteraceae/Sphaeromorphaea/
Sphaerophysa,Fabaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Leguminosae/Sphaerophysa/
Sphaeropteris,Cyatheaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/P/Cyatheaceae/Sphaeropteris/
Sphaerorrhiza,Gesneriaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Gesneriaceae/Sphaerorrhiza/
Sphaerosacme,Meliaceae,Unresolved genus,http://www.theplantlist.org/1.1/browse/A/Meliaceae/Sphaerosacme/
Sphaerosciadium,Apiaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Apiaceae/Sphaerosciadium/
Sphaerosicyos,Cucurbitaceae,Unresolved genus,http://www.theplantlist.org/1.1/browse/A/Cucurbitaceae/Sphaerosicyos/
Sphaerosporoceros,Anthocerotaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/B/Anthocerotaceae/Sphaerosporoceros/
Sphaerostema,Magnoliaceae,Unresolved genus,http://www.theplantlist.org/1.1/browse/A/Magnoliaceae/Sphaerostema/
Sphaerostephanos,Thelypteridaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/P/Thelypteridaceae/Sphaerostephanos/
Sphaerostichum,Polypodiaceae,Unresolved genus,http://www.theplantlist.org/1.1/browse/P/Polypodiaceae/Sphaerostichum/
Sphaerostigma,Onagraceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Onagraceae/Sphaerostigma/
Sphaerostylis,Euphorbiaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Euphorbiaceae/Sphaerostylis/
Sphaerotheciella,Cryphaeaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/B/Cryphaeaceae/Sphaerotheciella/
Sphaerothecium,Dicranaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/B/Dicranaceae/Sphaerothecium/
Sphaerothylax,Podostemaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Podostemaceae/Sphaerothylax/
Sphagneticola,Asteraceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Asteraceae/Sphagneticola/
Sphagnoecetis,Cephaloziaceae,Unresolved genus,http://www.theplantlist.org/1.1/browse/B/Cephaloziaceae/Sphagnoecetis/
Sphagnum,Sphagnaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/B/Sphagnaceae/Sphagnum/
Sphallerocarpus,Apiaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Apiaceae/Sphallerocarpus/
Sphalmanthus,Aizoaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Aizoaceae/Sphalmanthus/
Sphalmium,Proteaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Proteaceae/Sphalmium/
Sphanellolepis,Melastomataceae,Unresolved genus,http://www.theplantlist.org/1.1/browse/A/Melastomataceae/Sphanellolepis/
Sphanellopsis,Melastomataceae,Unresolved genus,http://www.theplantlist.org/1.1/browse/A/Melastomataceae/Sphanellopsis/
Sphedamnocarpus,Malpighiaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Malpighiaceae/Sphedamnocarpus/
Sphenandra,Scrophulariaceae,Unresolved genus,http://www.theplantlist.org/1.1/browse/A/Scrophulariaceae/Sphenandra/
Spheneria,Poaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Poaceae/Spheneria/
Sphenocentrum,Menispermaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Menispermaceae/Sphenocentrum/
Sphenoclea,Sphenocleaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Sphenocleaceae/Sphenoclea/
Sphenodesme,Lamiaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Lamiaceae/Sphenodesme/
Sphenogyne,Asteraceae,Unresolved genus,http://www.theplantlist.org/1.1/browse/A/Asteraceae/Sphenogyne/
Sphenolobopsis,Anastrophyllaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/B/Anastrophyllaceae/Sphenolobopsis/
Sphenolobus,Anastrophyllaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/B/Anastrophyllaceae/Sphenolobus/
Sphenomeris,Lindsaeaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/P/Lindsaeaceae/Sphenomeris/
Sphenopholis,Poaceae,Accepted genus,http://www.theplantlist.org/1.1/browse/A/Poaceae/Sphenopholis/
